"dataset1_openml_id","dataset1_name","attr1_name","attr1_type_converted","dataset2_openml_id","dataset2_name","attr2_name","attr2_type_converted","distinct_values_cnt","distinct_values_pct","missing_values_pct","val_size_min","val_size_max","val_size_avg","val_size_std","val_pct_min","val_pct_max","val_pct_median","val_pct_std","name_dist","similarity_score","attributes_match"
15,"breast-w","Cell_Shape_Uniformity",1,50,"tic-tac-toe","top-middle-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.961685836315155,0.218613877892494,0.838171243667603,0.532001197338104,0.666666666666667,0,"0"
15,"breast-w","Bare_Nuclei",1,214,"baskball","age",1,0.333333343267441,0.908440589904785,1,0.5,0,0.449999988079071,1,0.432692319154739,0.787631690502167,0.508230447769165,0.767568707466125,0.0909090909090909,0.16,"0"
21,"car","safety",0,50,"tic-tac-toe","middle-middle-square",0,0,0.445601850748062,0,0.666666686534882,0.75,0.699999988079071,1,0.498949885368347,0.302865505218506,0.0608622059226036,1,0.85,0.32,"0"
15,"breast-w","Marginal_Adhesion",1,48,"tae","Class_attribute",0,0.699999988079071,0.279923737049103,0,0,0.5,0.0909091085195541,1,0.977812051773071,0.408552318811417,0.87466025352478,0.940927505493164,0.647058823529412,0.01,"0"
15,"breast-w","Marginal_Adhesion",1,214,"baskball","height",1,0.230769231915474,0.894354581832886,0,0.666666686534882,0.333333343267441,0.633333325386047,1,0.307692259550095,0.678001046180725,0.00479627260938287,0.62041050195694,0.176470588235294,0.26,"0"
21,"car","persons",0,1092,"Crash","Protection",0,0.400000005960464,0.877777814865112,0,0.875,0.733333349227905,0.830508470535278,0.330850422382355,0.965796589851379,0.401400834321976,0.590759098529816,1,0.7,0.04,"0"
21,"car","lug_boot",0,50,"tic-tac-toe","middle-middle-square",0,0,0.445601850748062,0,0.666666686534882,0.800000011920929,0.727272748947144,1,0.498949885368347,0.302865505218506,0.0608622059226036,1,0.9,0.31,"0"
21,"car","buying",0,455,"cars","cylinders",0,0.200000002980232,0.81203705072403,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.970400035381317,0.509707808494568,0.17239998281002,1,0.666666666666667,0.06,"0"
21,"car","buying",0,1092,"Crash","Year",1,0.200000002980232,0.837037086486816,0,0.333333343267441,0.600000023841858,0.466666668653488,1,0.272799998521805,0.136399999260902,0.204400017857552,1,0.666666666666667,0.35,"0"
15,"breast-w","Bland_Chromatin",1,841,"stock","binaryClass",0,0.800000011920929,0.852842092514038,0,0,0.5,0.0909091085195541,1,0.97059428691864,0.537667870521545,0.894199967384338,0.793027818202972,0.533333333333333,0,"0"
13,"breast-cancer","tumor-size",0,50,"tic-tac-toe","bottom-right-square",0,0.727272748947144,0.918580412864685,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.519138216972351,0.795110046863556,0.34269991517067,0.684210526315789,0.02,"0"
841,"stock","binaryClass",0,967,"cars","cylinders",0,0.600000023841858,0.829052627086639,0,0,0,0,0,0.984782993793488,0.00739726051688194,0.586199998855591,0.907018303871155,0.454545454545455,0.25,"0"
21,"car","persons",0,967,"cars","name",0,0.990384638309479,0.997740864753723,0,0.833333313465118,0.888888895511627,0.880253314971924,0.691751480102539,0.992499232292175,0.955595552921295,0.992499232292175,1,0.428571428571429,0.01,"0"
15,"breast-w","Cell_Shape_Uniformity",1,37,"diabetes","class",0,0.800000011920929,0.817968726158142,0,0.933333337306976,0.866666674613953,0.926666617393494,1,0.97134667634964,0.224270328879356,0.888499975204468,0.324668139219284,0.142857142857143,0.08,"0"
15,"breast-w","Marginal_Adhesion",1,1092,"Crash","carID_and_Year",0,0.94252872467041,0.971058785915375,0,0.899999976158142,0.928571403026581,0.936935722827911,0.912253737449646,0.208333373069763,0.980422496795654,0.862650632858276,0.996448874473572,0.529411764705882,0.07,"0"
13,"breast-cancer","irradiat",0,50,"tic-tac-toe","middle-right-square",0,0.333333343267441,0.552192091941833,0,0.5,0.666666686534882,0.600000023841858,1,0.0888888761401176,0.482288122177124,0.310999989509583,0.817985415458679,0.789473684210526,0.22,"0"
15,"breast-w","Cell_Shape_Uniformity",1,1092,"Crash","carID",0,0.931034505367279,0.965270578861237,0,0.857142865657806,0.920000016689301,0.922984063625336,0.911375939846039,0.430000007152557,0.966336607933044,0.897757828235626,0.980777442455292,0.142857142857143,0.06,"0"
969,"iris","binaryClass",0,1092,"Crash","Size",0,0.75,0.41333332657814,0,0.5,0.75,0.666666686534882,1,0.880588054656982,0.633568286895752,0.801100015640259,0.677002727985382,0.272727272727273,0.01,"0"
21,"car","safety",0,1092,"Crash","Doors",1,0.333333343267441,0.694444477558136,1,0.666666686534882,0.75,0.699999988079071,1,0.192195758223534,0.432584255933762,0.333399951457977,1,0.666666666666667,0.05,"0"
13,"breast-cancer","menopause",0,21,"car","safety",0,0,0.834490776062012,0,0.25,0.428571432828903,0.333333343267441,0.666666686534882,0.926492631435394,0.364537626504898,0.260975539684296,1,0.444444444444444,0.18,"0"
15,"breast-w","Class",0,21,"car","persons",0,0.333333343267441,0.393229186534882,0,0.833333313465118,0.555555582046509,0.733333349227905,0.183503404259682,0.0333526022732258,0.491300314664841,0.333399951457977,1,0.714285714285714,0.45,"0"
967,"cars","cylinders",0,1092,"Crash","make",0,0.864864885807037,0.882838487625122,0,0.666666686534882,0.899999976158142,0.839130461215973,1,0.229729756712914,0.766032576560974,0.917834639549255,0.862559616565704,0.333333333333333,0.01,"0"
13,"breast-cancer","breast-quad",0,967,"cars","binaryClass",0,0.600000023841858,0.718226611614227,1,0.857142865657806,0.888888895511627,0.871794879436493,1,0.803151726722717,0.38299235701561,0.768399953842163,0.151971429586411,0.636363636363636,0.07,"0"
15,"breast-w","Class",0,1092,"Crash","make",0,0.945945918560028,0.972779631614685,0,0.5,0.100000001490116,0.171171188354492,0.096405416727066,0.98346871137619,0.817918181419373,0.965999960899353,0.869519591331482,0.6,0,"0"
15,"breast-w","Normal_Nucleoli",1,967,"cars","cylinders",0,0.5,0.139162570238113,0,0,0.5,0.0909091085195541,1,0.676855862140656,0.195487529039383,0.840986013412476,0.0943114310503006,0.4,0.34,"0"
13,"breast-cancer","menopause",0,21,"car","lug_boot",0,0,0.834490776062012,0,0.25,0.28571429848671,0.266666650772095,0.333333343267441,0.926492631435394,0.364537626504898,0.260975539684296,1,0.777777777777778,0.29,"0"
21,"car","lug_boot",0,1092,"Crash","Doors",1,0.333333343267441,0.694444477558136,1,0.666666686534882,0.800000011920929,0.727272748947144,1,0.192195758223534,0.432584255933762,0.333399951457977,1,0.375,0.05,"0"
15,"breast-w","Cell_Size_Uniformity",1,967,"cars","cylinders",0,0.5,0.139162570238113,0,0,0.5,0.0909091085195541,1,0.139534890651703,0.0718965604901314,0.758095681667328,0.233076751232147,0.25,0.68,"0"
13,"breast-cancer","Class",0,967,"cars","cylinders",0,0.600000023841858,0.432167828083038,0,0.941176474094391,0.949999988079071,0.945945918560028,1,0.975100934505463,0.274473488330841,0.586199998855591,0.273467659950256,0.777777777777778,0.09,"0"
13,"breast-cancer","breast-quad",0,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0.600000023841858,0.24238409101963,1,0.857142865657806,0.888888895511627,0.871794879436493,1,0.616345643997192,0.522218108177185,0.768399953842163,0.654068231582642,0.897959183673469,0.04,"0"
61,"iris","class",0,841,"stock","binaryClass",0,0.333333343267441,0.894736886024475,0,0.909090936183929,0.933333337306976,0.925000011920929,1,0.314620584249496,0.35117769241333,0.333399951457977,1,0.636363636363636,0.13,"0"
13,"breast-cancer","breast-quad",0,15,"breast-w","Mitoses",1,0.444444447755814,0.263519316911697,1,0.857142865657806,0.777777791023254,0.857549846172333,0.601590394973755,0.941655397415161,0.533985316753387,0.851468026638031,0.440951198339462,0.454545454545455,0.01,"0"
50,"tic-tac-toe","top-left-square",0,455,"cars","origin",0,0,0.576200485229492,0,0,0,0,0,0.159813091158867,0.302589505910873,0.443523079156876,0.557496428489685,0.266666666666667,0.64,"0"
15,"breast-w","Cell_Size_Uniformity",1,21,"car","safety",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.5,0.669999957084656,0.452277421951294,0.974197387695312,0.393338143825531,0.849834978580475,1,0.15,0.01,"0"
15,"breast-w","Cell_Shape_Uniformity",1,455,"cars","cylinders",0,0.5,0.139162570238113,0,0,0.5,0.0909091085195541,1,0.259999990463257,0.00960975978523493,0.730546176433563,0.307896196842194,0.285714285714286,0.66,"0"
13,"breast-cancer","node-caps",0,21,"car","doors",0,0.5,0.668981492519379,1,0.5,0.400000005960464,0.200000002980232,0.646446585655212,0.194400027394295,0.686952173709869,0.5,1,0.333333333333333,0.17,"0"
15,"breast-w","Cell_Shape_Uniformity",1,1092,"Crash","Year",1,0.5,0.0071022198535502,0,0.5,0,0.449999988079071,1,0.944994509220123,0.572475254535675,0.719708383083344,0.905970513820648,0.0476190476190476,0.12,"0"
15,"breast-w","Clump_Thickness",1,841,"stock","binaryClass",0,0.800000011920929,0.852842092514038,0,0,0.5,0.0909091085195541,1,0.958873152732849,0.596262395381927,0.829799950122833,0.700392365455627,0.466666666666667,0,"0"
13,"breast-cancer","node-caps",0,50,"tic-tac-toe","top-middle-square",0,0.333333343267441,0.552192091941833,1,0.5,0.666666686534882,0.600000023841858,1,0.228352531790733,0.505885303020477,0.310999989509583,0.840173363685608,0.705882352941177,0.11,"0"
13,"breast-cancer","Class",0,21,"car","safety",0,0.333333343267441,0.751736104488373,0,0.823529422283173,0.800000011920929,0.819819808006287,0.727834463119507,0.108310900628567,0.52575409412384,0.333399951457977,1,0.833333333333333,0.09,"0"
21,"car","buying",0,37,"diabetes","class",0,0.5,0.111111134290695,0,0.800000011920929,0.666666686534882,0.75,1,0.283667653799057,0.615975439548492,0.5,1,0.833333333333333,0.15,"0"
967,"cars","binaryClass",0,1092,"Crash","Size",0,0.75,0.783251285552979,0,0.5,0.75,0.666666686534882,1,0.89369660615921,0.609494864940643,0.801100015640259,0.571308672428131,0.272727272727273,0,"0"
15,"breast-w","Cell_Size_Uniformity",1,21,"car","lug_boot",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.600000023841858,0.699999988079071,0.726138710975647,0.974197387695312,0.393338143825531,0.849834978580475,1,0.2,0,"0"
48,"tae","Summer_or_regular_semester",0,1092,"Crash","D_P",0,0,0.571022689342499,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.69539999961853,0.410168677568436,0,1,0.0769230769230769,0.26,"0"
15,"breast-w","Single_Epi_Cell_Size",1,50,"tic-tac-toe","top-left-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.986448526382446,0.209887713193893,0.836288213729858,0.305829256772995,0.6,0.03,"0"
13,"breast-cancer","Class",0,21,"car","lug_boot",0,0.333333343267441,0.751736104488373,0,0.823529422283173,0.75,0.801801800727844,0.455668926239014,0.108310900628567,0.52575409412384,0.333399951457977,1,0.875,0.1,"0"
13,"breast-cancer","inv-nodes",0,214,"baskball","age",1,0.533333361148834,0.843356609344482,0,0.333333343267441,0.600000023841858,0.551724135875702,1,1,0.832169711589813,0.951989054679871,0.794890344142914,0.222222222222222,0.04,"0"
50,"tic-tac-toe","top-left-square",0,214,"baskball","height",1,0.769230782985687,0.976874887943268,0,0.666666686534882,0.666666686534882,0.666666686534882,0,0.951401889324188,0.570249855518341,0.880754947662354,0.418709993362427,0.266666666666667,0,"0"
21,"car","buying",0,50,"tic-tac-toe","top-middle-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.0421456061303616,0.366447031497955,0.274310618638992,1,0.941176470588235,0.19,"0"
13,"breast-cancer","age",0,21,"car","maint",0,0.333333343267441,0.889660477638245,0,0.400000005960464,0,0.25,1,1,0.255287438631058,0.916000008583069,1,0.8,0.08,"0"
21,"car","class",0,50,"tic-tac-toe","middle-middle-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.764705896377563,1,0.774850308895111,0.317195028066635,0.630741059780121,0.498441904783249,0.9,0.04,"0"
13,"breast-cancer","age",0,50,"tic-tac-toe","bottom-left-square",0,0.5,0.850730717182159,0,0.800000011920929,0.800000011920929,0.800000011920929,0,1,0.230575323104858,0.939948558807373,0.199186891317368,0.888888888888889,0.13,"0"
37,"diabetes","class",0,214,"baskball","age",1,0.866666674613953,0.98333328962326,0,0.866666674613953,0.866666674613953,0.866666674613953,0,0.970200538635254,0.807987689971924,0.854200005531311,0.80414491891861,0.4,0.01,"0"
15,"breast-w","Normal_Nucleoli",1,21,"car","lug_boot",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.600000023841858,0.699999988079071,0.726138710975647,0.931293129920959,0.474124312400818,0.901290118694305,1,0.333333333333333,0,"0"
13,"breast-cancer","menopause",0,967,"cars","cylinders",0,0.400000005960464,0.148251727223396,0,0.75,0.857142865657806,0.800000011920929,1,0.697959184646606,0.0278360173106194,0.541241645812988,0.228170216083527,0.777777777777778,0.28,"0"
50,"tic-tac-toe","bottom-right-square",0,61,"iris","class",0,0,0.843423783779144,0,0.909090936183929,0.933333337306976,0.925000011920929,1,0.357935845851898,0.236076071858406,0.0468973219394684,1,0.210526315789474,0.41,"0"
21,"car","maint",0,50,"tic-tac-toe","top-right-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.144000008702278,0.426999777555466,0.285101532936096,1,0.875,0.19,"0"
13,"breast-cancer","deg-malig",0,15,"breast-w","Class",0,0.333333343267441,0.727229356765747,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.279872387647629,0.306318640708923,0.405600011348724,0.509106338024139,0.444444444444444,0.05,"0"
13,"breast-cancer","breast",0,50,"tic-tac-toe","middle-right-square",0,0.333333343267441,0.552192091941833,0,0.75,0.800000011920929,0.777777791023254,1,0.442902863025665,0.257572948932648,0.310999989509583,0.339957505464554,0.894736842105263,0.22,"0"
13,"breast-cancer","node-caps",0,37,"diabetes","class",0,0,0.627604126930237,1,0.866666674613953,0.800000011920929,0.833333313465118,1,0.422922670841217,0.184823468327522,0,0.494306832551956,0.222222222222222,0.36,"0"
50,"tic-tac-toe","top-left-square",0,1092,"Crash","carID_and_Year",0,0.982758641242981,0.993664920330048,0,0.899999976158142,0.964285731315613,0.942668855190277,1,0.973364472389221,0.973871231079102,0.983700335025787,0.994561970233917,0.733333333333333,0.04,"0"
15,"breast-w","Normal_Nucleoli",1,21,"car","safety",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.5,0.669999957084656,0.452277421951294,0.931293129920959,0.474124312400818,0.901290118694305,1,0.266666666666667,0.01,"0"
15,"breast-w","Single_Epi_Cell_Size",1,1092,"Crash","D_P",0,0.800000011920929,0.602840900421143,0,0.833333313465118,0.777777791023254,0.853333353996277,0.850928783416748,0.994199991226196,0.0945309847593307,0.885500013828278,1,0.1,0.07,"0"
48,"tae","Summer_or_regular_semester",0,50,"tic-tac-toe","top-left-square",0,0.333333343267441,0.763569951057434,0,0,0,0,0,0.288317769765854,0.485313177108765,0.300599962472916,0.772127151489258,0.346153846153846,0.46,"0"
50,"tic-tac-toe","top-middle-square",0,214,"baskball","age",1,0.800000011920929,0.979958236217499,0,0.5,0.5,0.5,0,0.96015328168869,0.683223485946655,0.788388967514038,0.380312234163284,0.0588235294117647,0,"0"
15,"breast-w","Class",0,969,"iris","binaryClass",0,0,0.785407721996307,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.0333526022732258,0.0172491613775492,0,0.0689861699938774,0.545454545454545,0.91,"0"
13,"breast-cancer","node-caps",0,1092,"Crash","carID",0,0.986206889152527,0.983023881912231,1,0.714285731315613,0.879999995231628,0.824963808059692,0.801830470561981,0.971698105335236,0.978712797164917,0.988600015640259,0.993435263633728,0.333333333333333,0,"0"
13,"breast-cancer","tumor-size",0,214,"baskball","height",1,0.15384615957737,0.715976357460022,0,0,0.400000005960464,0.357142835855484,1,1,0.106291688978672,0.418004184961319,0.115639835596085,0.5,0.34,"0"
967,"cars","cylinders",0,969,"iris","binaryClass",0,0.600000023841858,0.0763547345995903,0,0,0,0,0,0.977797746658325,0.235188201069832,0.586199998855591,0.116132147610188,0.636363636363636,0.33,"0"
50,"tic-tac-toe","middle-right-square",0,967,"cars","binaryClass",0,0.333333343267441,0.364300638437271,0,0,0,0,0,0.302884578704834,0.369245558977127,0.310999989509583,0.620030164718628,0.421052631578947,0.64,"0"
15,"breast-w","Mitoses",1,1092,"Crash","Size",0,0.111111111938953,0.43347641825676,0,0.5,0.5,0.629629611968994,0.559041440486908,0.8919597864151,0.705058574676514,0.827048718929291,0.717392265796661,0.285714285714286,0.07,"0"
21,"car","maint",0,50,"tic-tac-toe","bottom-left-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.144000008702278,0.426999777555466,0.285101532936096,1,0.888888888888889,0.19,"0"
13,"breast-cancer","tumor-size",0,48,"tae","Class_attribute",0,0.727272748947144,0.483443707227707,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.390824615955353,0.783600091934204,0.862374007701874,0.733333333333333,0,"0"
50,"tic-tac-toe","middle-left-square",0,1092,"Crash","D_P",0,0.333333343267441,0.44885179400444,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.477999985218048,0.210800021886826,0.310999989509583,1,0.166666666666667,0.25,"0"
21,"car","doors",0,214,"baskball","age",1,0.733333349227905,0.985185146331787,0,0.5,0.600000023841858,0,1,0.958399951457977,0.5,0.708399951457977,1,0.6,0.02,"0"
50,"tic-tac-toe","bottom-middle-square",0,61,"iris","class",0,0,0.843423783779144,0,0.909090936183929,0.933333337306976,0.925000011920929,1,0.216921716928482,0.155347123742104,0.0325108543038368,1,0.15,0.4,"0"
13,"breast-cancer","age",0,50,"tic-tac-toe","top-right-square",0,0.5,0.850730717182159,0,0.800000011920929,0.800000011920929,0.800000011920929,0,1,0.230575323104858,0.939948558807373,0.199186891317368,0.875,0.13,"0"
13,"breast-cancer","tumor-size",0,455,"cars","origin",0,0.727272748947144,0.807881772518158,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.664641976356506,0.631808817386627,0.7091423869133,0.3,0.01,"0"
15,"breast-w","Marginal_Adhesion",1,50,"tic-tac-toe","bottom-middle-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.972413837909698,0.322342455387115,0.879535555839539,0.606664776802063,0.8,0.01,"0"
214,"baskball","age",1,1092,"Crash","carID_and_Year",0,0.913793087005615,0.683908045291901,0,0.800000011920929,0.928571403026581,0.885337710380554,1,0.451923072338104,0.908799946308136,0.921810686588287,0.985431015491486,0.857142857142857,0.07,"0"
214,"baskball","age",1,455,"cars","origin",0,0.800000011920929,0.952709376811981,0,0.5,0.5,0.5,0,0.942157924175262,0.800191819667816,0.625385403633118,0.834829986095428,0.833333333333333,0.01,"0"
455,"cars","name",0,1092,"Crash","D_P",0,0.993589758872986,0.992606341838837,0,0,0.75,0.550949931144714,0.622474193572998,0.995000004768372,0.970400035381317,0.995000004768372,1,0.75,0,"0"
48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,1092,"Crash","Size",0,0.75,0.417218565940857,0,0.5,0.75,0.666666686534882,1,0.792816281318665,0.697611093521118,0.801100015640259,0.825126230716705,0.0408163265306122,0.02,"0"
13,"breast-cancer","tumor-size",0,1092,"Crash","carID_and_Year",0,0.936781585216522,0.922192752361298,0,0.699999988079071,0.821428596973419,0.732454717159271,0.783983588218689,1,0.945662558078766,0.920446574687958,0.991726636886597,0.857142857142857,0.01,"0"
21,"car","class",0,1092,"Crash","Doors",1,0.5,0.592592597007751,1,0.666666686534882,0.800000011920929,0.764705896377563,1,0.90887063741684,0.161096766591072,0.737900018692017,0.604297041893005,0.8,0.04,"0"
21,"car","buying",0,1092,"Crash","carID",0,0.972413778305054,0.994380593299866,0,0.571428596973419,0.800000011920929,0.737445652484894,0.731677234172821,0.977200031280518,0.931999981403351,0.977200031280518,1,0.833333333333333,0,"0"
15,"breast-w","Marginal_Adhesion",1,50,"tic-tac-toe","bottom-right-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.96635514497757,0.250729829072952,0.881326854228973,0.346987813711166,0.789473684210526,0.03,"0"
13,"breast-cancer","inv-nodes",0,15,"breast-w","Marginal_Adhesion",1,0.300000011920929,0.41549152135849,0,0.666666686534882,0.600000023841858,0.753448307514191,0.639444828033447,1,0.218179419636726,0.91566264629364,0.158507287502289,0.705882352941177,0.14,"0"
50,"tic-tac-toe","Class",0,1092,"Crash","Size",0,0.75,0.90814197063446,0,0.75,0.5,0.625,1,0.885170221328735,0.626109540462494,0.801100015640259,0.648998379707336,0.8,0,"0"
13,"breast-cancer","tumor-size",0,455,"cars","name",0,0.964743614196777,0.949950635433197,0,0.5,0.861111104488373,0.720591127872467,0.861452579498291,1,0.929456651210785,0.965108156204224,0.974583864212036,0.2,0,"0"
13,"breast-cancer","irradiat",0,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0,0.472027987241745,0,0.5,0.666666686534882,0.600000023841858,1,0.19217836856842,0.0565664023160934,0,0.148424804210663,0.918367346938776,0.94,"0"
13,"breast-cancer","age",0,15,"breast-w","Clump_Thickness",1,0.400000005960464,0.318073451519012,0,0.800000011920929,0.600000023841858,0.780000030994415,1,1,0.382186472415924,0.753231525421143,0.537830591201782,0.933333333333333,0.04,"0"
21,"car","persons",0,50,"tic-tac-toe","Class",0,0.333333343267441,0.168402791023254,0,0.875,0.5,0.75,1,0.0383727066218853,0.489898920059204,0.333399951457977,1,0.428571428571429,0.19,"0"
15,"breast-w","Single_Epi_Cell_Size",1,21,"car","safety",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.5,0.669999957084656,0.452277421951294,0.991299092769623,0.396414309740067,0.828232824802399,1,0.25,0.01,"0"
13,"breast-cancer","irradiat",0,15,"breast-w","Mitoses",1,0.777777791023254,0.456876456737518,0,0.5,0.333333343267441,0.555555522441864,0.528595447540283,0.981917560100555,0.079802006483078,0.965599954128265,0.273362636566162,0.625,0.24,"0"
48,"tae","Class_attribute",0,214,"baskball","age",1,0.800000011920929,0.872847676277161,0,0.5,0.5,0.5,0,0.967950642108917,0.637049913406372,0.779824793338776,0.757646322250366,0.0666666666666667,0,"0"
15,"breast-w","Cell_Size_Uniformity",1,50,"tic-tac-toe","top-left-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.959813058376312,0.205860897898674,0.856877326965332,0.298831403255463,0.55,0.03,"0"
15,"breast-w","Clump_Thickness",1,1092,"Crash","carID",0,0.931034505367279,0.965270578861237,0,0.857142865657806,0.920000016689301,0.922984063625336,0.911375939846039,0.715000033378601,0.918032765388489,0.933019936084747,0.957131683826447,0.266666666666667,0.01,"0"
21,"car","lug_boot",0,1092,"Crash","Size",0,0.625,0.923611104488373,0,0.333333343267441,0.200000002980232,0.181818202137947,0.345346331596375,0.880588054656982,0.267026722431183,0.701620161533356,1,0.5,0.02,"0"
21,"car","maint",0,61,"iris","class",0,0.25,0.884259223937988,0,0.727272748947144,0.666666686534882,0.71875,0.540066957473755,0.249925032258034,0.249925032258034,0.249925032258034,0,0.8,0.43,"0"
13,"breast-cancer","tumor-size",0,50,"tic-tac-toe","middle-left-square",0,0.727272748947144,0.918580412864685,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.468322336673737,0.79201740026474,0.0836151316761971,0.777777777777778,0.03,"0"
841,"stock","binaryClass",0,1092,"Crash","D_P",0,0,0.629473686218262,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.027399979531765,0.0266692414879799,0,1,0.272727272727273,0.76,"0"
13,"breast-cancer","Class",0,50,"tic-tac-toe","top-left-square",0,0.333333343267441,0.552192091941833,0,0.941176474094391,0.949999988079071,0.945945918560028,1,0.279946148395538,0.379197478294373,0.300599962472916,0.609312653541565,0.866666666666667,0.18,"0"
50,"tic-tac-toe","bottom-left-square",0,61,"iris","class",0,0,0.843423783779144,0,0.909090936183929,0.933333337306976,0.925000011920929,1,0.357935845851898,0.236076071858406,0.0468973219394684,1,0.166666666666667,0.41,"0"
15,"breast-w","Single_Epi_Cell_Size",1,21,"car","lug_boot",0,0.699999988079071,0.878645837306976,0,0.666666686534882,0.600000023841858,0.699999988079071,0.726138710975647,0.991299092769623,0.396414309740067,0.828232824802399,1,0.3,0,"0"
50,"tic-tac-toe","middle-middle-square",0,967,"cars","cylinders",0,0.400000005960464,0.745720267295837,0,0,0,0,0,0.955688655376434,0.0623651742935181,0.417018890380859,0.248133927583694,0.2,0.45,"0"
61,"iris","class",0,455,"cars","cylinders",0,0.400000005960464,0.384236454963684,0,0.909090936183929,0.933333337306976,0.925000011920929,1,0.977797746658325,0.346342414617538,0.379237949848175,1,0.666666666666667,0.09,"0"
61,"iris","class",0,1092,"Crash","Year",1,0.400000005960464,0.289772689342499,0,0.818181812763214,0.866666674613953,0.850000023841858,1,0.454545468091965,0.35223525762558,0.403240382671356,1,0.6,0.17,"0"
15,"breast-w","Normal_Nucleoli",1,50,"tic-tac-toe","top-left-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.892990708351135,0.311612486839294,0.905919313430786,0.406261116266251,0.733333333333333,0,"0"
969,"iris","binaryClass",0,1092,"Crash","Doors",1,0,0.573863625526428,1,0,0,0,0,0.192195758223534,0.118944004178047,0,0.475704729557037,0.272727272727273,0.44,"0"
214,"baskball","age",1,455,"cars","name",0,0.951923072338104,0.79667466878891,0,0.666666686534882,0.944444417953491,0.880253314971924,1,0.759615361690521,0.881600022315979,0.965706467628479,0.955243349075317,0.5,0.01,"0"
21,"car","safety",0,1092,"Crash","Size",0,0.625,0.923611104488373,0,0.333333343267441,0,0.0999999791383743,0.236237391829491,0.880588054656982,0.267026722431183,0.701620161533356,1,0.5,0.06,"0"
13,"breast-cancer","irradiat",0,967,"cars","binaryClass",0,0,0.295566499233246,0,0.5,0.666666686534882,0.600000023841858,1,0.364850372076035,0.179218053817749,0,0.520976305007935,0.727272727272727,0.79,"0"
13,"breast-cancer","tumor-size",0,48,"tae","Summer_or_regular_semester",0,0.818181812763214,0.65562915802002,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.752506792545319,0.856700003147125,0.850219130516052,0.769230769230769,0,"0"
15,"breast-w","Mitoses",1,21,"car","buying",0,0.555555582046509,0.820216000080109,0,0.666666686534882,0.600000023841858,0.703703701496124,0.651844680309296,0.982800006866455,0.698176980018616,0.93120002746582,1,0.714285714285714,0.02,"0"
13,"breast-cancer","Class",0,1092,"Crash","D_P",0,0,0.187499970197678,0,0.647058844566345,0.550000011920929,0.594594597816467,0,0.405600011348724,0.288560032844543,0,1,0.6,0.76,"0"
15,"breast-w","Cell_Size_Uniformity",1,1092,"Crash","D_P",0,0.800000011920929,0.602840900421143,0,0.833333313465118,0.777777791023254,0.853333353996277,0.850928783416748,0.982800006866455,0.0899162515997887,0.899899959564209,1,0.1,0.07,"0"
13,"breast-cancer","node-caps",0,841,"stock","binaryClass",0,0,0.698947370052338,1,0.5,0.666666686534882,0.600000023841858,1,0.585852384567261,0.356749325990677,0,0.954119324684143,0.727272727272727,0.23,"0"
21,"car","persons",0,969,"iris","binaryClass",0,0.333333343267441,0.869791686534882,0,0,0.75,0.5,1,0,0.500074982643127,0.333399951457977,1,0.727272727272727,0.24,"0"
15,"breast-w","Clump_Thickness",1,21,"car","doors",0,0.600000023841858,0.838194489479065,0,0,0.600000023841858,0.449999988079071,0.841886103153229,0.920000016689301,0.170400008559227,0.659600019454956,1,0.266666666666667,0.01,"0"
